Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
7:1	k23r		rc://*/ta/man/translate/figs-explicit	Then Yahweh said to Noah	1	For some languages it may be necessary to make it explicit that the boat was completed before Yahweh told Noah to enter it. Do what is best in your language. Alternate translation: “Then after they had finished building the ark Yahweh told Noah,” or “After the ark was finished, Yahweh told Noah,”
7:1	hvzy			Go into the ark, you and all your household	1	See how you translated “ark/boat” in Gen 6:14-16. Alternate translation: “Board the ark along with your entire family,” or “You and your entire family must get into the ark”
7:1	el0w			because I have seen	1	 Alternate translation: “because I have found” or “because I see”
7:1	cg2s			that} you {are} righteous	1	In the Hebrew text, the pronoun **you** is emphasized to show that Noah was the only one who was righteous. See how you translated **righteous** in Gen 6:9. Alternate translation: “that you alone are upright” or “that you are the only one who is living rightly” or “… living the right way”
7:1	ifig			before me	1	 Alternate translation: “in my eyes” or “according to my will”
7:1	jbhc		rc://*/ta/man/translate/figs-infostructure	in this generation	1	For some languages it may be more natural to put this phrase earlier in this verse and say, “… you are the only one among the people living today who is righteous in my sight.” Do what is best in your language.
7:2	plj4			From every clean animal	1	It may be necessary to include a footnote that explains the concept of clean and unclean animals: In the Bible a **clean animal** was an animal that was acceptable to be sacrificed to God or to be eaten, and an “unclean animal” was one that could not be sacrificed or eaten; it does not refer to how clean the animal was physically. Later Moses wrote down the laws about clean and unclean animals in the book of Leviticus. Alternate translation: “From every kind of pure animal” or “From every kind of animal that is acceptable to sacrifice”
7:2	f83c		rc://*/ta/man/translate/figs-yousingular	take with you	1	The pronoun **you** is singular in the Hebrew text, but could be translated as a plural to include Noah’s family. Alternate translation: “bring with you”
7:2	mvwj			seven pairs, a male and its female	1	See how you translated “male and female” in Gen 6:19.
7:2	lwul			and from {every} animal that {is} not clean	1	 Alternate translation: “and from every kind of impure animal” or “and from every kind of animal that is not acceptable to sacrifice”
7:2	wv9k		rc://*/ta/man/translate/figs-infostructure	take} two, a male and its female	1	For some languages it may be better to change the order of the phrases in this sentence and say, “Take with you seven male and female pairs of every kind of clean/pure animal, and one male and female pair of every kind of unclean/impure animal,” Do what is best in your language. Alternate translation: “take a male and female pair,”
7:3	oyjz			also	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “and also” or “In addition,”
7:3	jjfy			from {every} bird of the sky	1	 Alternate translation: “from every type of bird that flies in the sky” or “from every type of bird”
7:3	yls2		rc://*/ta/man/translate/figs-infostructure	take} seven pairs, male and female	1	See how you translated a similar phrase in verse 2. Also, for some languages it may be better to put this phrase earlier in this sentence and say, “Also take seven male and female pairs of every kind of bird that flies in the sky/air …” Do what is best in your language.
7:3	y6qa			to keep {their} offspring alive	1	 Alternate translation: “so that later they will have offspring that will live”
7:3	pazh			on the surface of the whole earth	1	 Alternate translation: “and spread all over the earth,” or “to repopulate the whole earth,”
7:4	yy52		rc://*/ta/man/translate/figs-explicit	because	1	For many languages it is more natural to begin a new sentence here. Do what is best in your language. Alternate translation: “The reason you must do that is”
7:4	dftv			in seven more days	1	The phrase, **seven more days** could be translated “another week” here and in verse 11. However, it is probably best to keep the number seven in the text in both places, especially since the number seven often signifies perfection or completion in the Bible, perhaps also here. Alternate translation: “seven days from now”
7:4	xtx7			I will cause it to rain	1	 Alternate translation: “I will send rain”
7:4	tldc			on the earth	1	 Alternate translation: “all over the world”
7:4	oj9l			for} forty days and forty nights	1	This phrase refers to forty complete 24-hour days.
7:4	g4jc		rc://*/ta/man/translate/figs-idiom	and I will wipe	1	Consider whether or not it is better in your language to begin a new sentence here. See how you translated this idiom in Gen 6:7. Alternate translation: “in order to blot out” or “That will wash away”
7:4	r62g			every living thing that I have made	1	See how you translated a similar phrase (“living creature”) in Gen 6:19. Alternate translation: “all the living things that I have made”
7:4	ne24		rc://*/ta/man/translate/figs-infostructure	off the surface of the ground	1	It may be clearer to put this phrase earlier in the sentence and say, “in order to completely destroy from/off the ground/earth every living creature/thing that I have made.” Do what is best in your language. See how you translated this phrase in Gen 6:7. Alternate translation: “off the surface of the earth.” or “off the land.”
7:5	juaw			Then Noah did all that	1	 Alternate translation: “So Noah did everything that” or “So Noah did everything exactly as”
7:5	jv8k			Yahweh had commanded him	1	See how you translated Gen 6:22 which is similar to 7:5. Alternate translation: “Yahweh had told him to do.”
7:6	r7or		rc://*/ta/man/translate/translate-numbers	Now Noah {was} a son of 600 years	1	See how you handled large numbers in Gen 5 and in Gen 6:3, and see the note about this at Gen 5:3. Also see how you translated the idiom “son of … years” in Gen 5:32. Alternate translation: “He was 600 years old”
7:6	j0wg		rc://*/ta/man/translate/figs-infostructure	when the floodwaters came on the earth	1	For some languages it may be more natural to put this clause first in this sentence and say, “When the flood waters came on the earth, Noah was 600 years old.” Do what is best in your language. Also, see how you translated **floodwaters** in Gen 6:17. Alternate translation: “when the earth was covered with deep water.”
