Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
4:17	qp5d		rc://*/ta/man/translate/translate-names	and the rest of their companions who dwell in Samaria, and the rest of Beyond the River	1	As in [4:10](../04/10.md), this could mean one of two things. (1) It could be referring to two groups: (a) the fellow officials of Rehum and Shimshai in the region of Samaria, and (b) the people groups living in the rest of the province of Beyond-the-River, however they came to live there. This is the reading of ULT. Alternate translation: “and the rest of their fellow officials, and the people groups living in Beyond-the-River” or (2) It could be referring to one group, the fellow officials of Rehum and Shimshai who live in the region of Samaria and in other parts of the province. This is the reading of UST. Alternate translation: “the rest of their fellow officials in Samaria and in the rest of Beyond-the-River” It would probably be clearest for your readers if you followed the same reading here as you did in [4:10](../04/10.md), whether that of ULT or UST.
4:17	rsd2		rc://*/ta/man/translate/figs-idiom	and the rest of their companions	1	As in [4:7](../04/07.md) and [4:9](../04/09.md), the term **companions** here indicates people who hold similar positions. Alternate translation: “and the rest of their associates” or “and the rest of their fellow officials”
4:17	oyb4			Peace	1	**Peace** was a conventional greeting or good wish that senders often included at the beginning of a letter at this time. (It is the Aramaic term that corresponds to the Hebrew expression “Shalom.”) If your language has a similar expression that it uses for the same purpose, you can use it here. Alternate translations: “greetings” or “I hope all is well with you”
4:17	is3z		rc://*/ta/man/translate/grammar-connect-words-phrases	And now	1	As in [4:10](../04/10.md) and [4:11](../04/11.md), this phrase translates an Aramaic expression that introduces the main business of a letter. If your language has a comparable expression, then use it here. If it would not use such an expression here, then you do not need to represent it in your translation.
4:18	nata		rc://*/ta/man/translate/figs-explicit	The letter that you sent to us	1	The implication of the plural **us** is that the king and his royal officials have received this letter. If it would be helpful to your readers, you could say that explicitly. Alternate translation: “the letter that you sent to the king and his royal officials”
4:18	sza5		rc://*/ta/man/translate/figs-activepassive	has been carefully read aloud before me	1	If it would be helpful in your language, you could say this with an active form, and you could say who did the action. Alternate translation: “my officials have carefully read aloud in my presence”
4:18	bbxs		rc://*/ta/man/translate/figs-explicit	has been carefully read aloud before me	1	The implication is not that the king was unable to read or unable to see, and so he needed someone to read things to him. Rather, in ancient times, writing was considered a way of conveying speech at a distance. In effect, the court officials who read this letter aloud to the king were doing so on behalf of the Samaritan officials who had sent the letter, as if they had been present themselves. So be sure that your translation does not convey or suggest the idea that the king was unable to read. Alternate translation: “my officials have carefully read out loud in my presence”
4:19	bapj		rc://*/ta/man/translate/grammar-connect-logic-result	So from me	1	The word **so** indicates that the sentence it introduces explains the results of what the previous sentence described. Alternate translation: “As a result, from me”
4:19	h6w5		rc://*/ta/man/translate/figs-activepassive	So from me was set a decree, and they searched	1	If it would be helpful in your language, you could say this with an active form, and you could say who did the action. Alternate translation: “So I commanded my officials, and they searched”
4:19	rx6m		rc://*/ta/man/translate/figs-explicit	So from me was set a decree, and they searched	1	The implication is that the king ordered his officials to search in the royal chronicles to investigate the charges that Rehum, Shimshai, and the others had made against Jerusalem. If it would be helpful to your readers, you could say this explicitly. Alternate translation: “I commanded my officials to search in the royal chronicles, and they investigated your claims”
4:19	kzrh		rc://*/ta/man/translate/figs-parallelism	that that city & has risen up against kings and rebellion and revolt have been made in it	1	These two phrases mean similar things. Artaxerxes says the same thing twice, in similar ways, for emphasis. You do not need to repeat both phrases in your translation if that might be confusing for your readers. Instead, If it would be helpful in your language, you could combine them. Alternate translation: “Jerusalem has continually been at the center of revolts against rulers” However, there is a slight difference in meaning, and you could also choose to bring that out in your translation. The second phrase intensifies the first by portraying Jerusalem not just as a city that has rebelled, but as a place where rebellions have repeatedly originated. Alternate translation: “Jerusalem … has rebelled against the emperors that ruled it and, in fact, that city has repeatedly been a base for revolts”
