Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
8:39	tot5		rc://*/ta/man/translate/figs-metaphor	in Christ Jesus	1	See how you translated this phrase in [6:23](../06/23.md).
9:intro	w6f4				0	# Romans 9 General Notes\n\n## Structure and Formatting\n\n6. God’s plan for Israel (9:1–11:36)\n    * Paul’s sorrow for Israel’s unbelief (9:1–5)\n    * God chooses whom he wants to choose (9:6–13)\n    * God shows mercy on whom he wants to show mercy (9:14–18)\n    * No one can question God’s choice (9:19–33)\n\nChapter 9 begins a new topic in this letter. In chapters 9–11, Paul focuses on the nation of Israel.\n\nSome translations set each line of poetry farther to the right than the rest of the text to make it easier to read. The ULT does this with [9:25–29](../09/25.md) and [33](../09/33.md) of this chapter. Paul quotes all of these words from the Old Testament.\n\n## Religious and Cultural Concepts in This Chapter\n\n### Predestination\n\nMany scholars believe that in this chapter Paul teaches extensively on a subject known as “predestination.” Some take this to indicate that God has chosen to save some people from before the world existed. Christians have different views on what the Bible teaches on this subject, so translators need to take extra care when translating this chapter. (See: [[rc://*/tw/dict/bible/kt/predestine]] and [[rc://*/tw/dict/bible/kt/save]])\n\n### Important Figures of Speech in this Chapter\n\n### Stone of stumbling\n\nIn [9:30–33](../09/30.md) Paul explains that God made some Gentiles righteous because they believed in Jesus, but most Jews rejected Jesus because they were trying to obey the law of Moses to become righteous. Paul quotes [Isaiah 8:14](../../isa/08/14.md) and [28:16](../../isa/28/16.md) to describe Jesus as if he were a stone that the Jews trip over when walking. See the translations and notes for how Peter uses these same verses from Isaiah in [1 Peter 2:6](../1pe/02/06.md), [8](../1pe/02/08.md). (See: [[rc://*/ta/man/translate/figs-metaphor]])
9:1	yg93		rc://*/ta/man/translate/figs-doublet	I speak truth in Christ. I do not lie	1	These two expressions mean basically the same thing. Paul uses them to emphasize that he is telling the truth. If your language does not use repetition to do this, you could use one phrase and provide emphasis in another way. Alternate translation: “I am telling you the absolute truth in Christ”
9:1	igs8		rc://*/ta/man/translate/figs-metaphor	in Christ	1	See how you translated the similar phrase in [3:24](../03/24.md).
9:1	h9mp		rc://*/ta/man/translate/figs-personification	my conscience bearing witness	1	Here Paul uses **conscience** as if it were a person bearing witness in a courtroom. If it might be helpful in your language, you could express the meaning plainly. See how you translated a similar phrase in [2:15](../02/15.md).
9:1	dsaj		rc://*/ta/man/translate/figs-explicit	in the Holy Spirit	1	Here, **in the Holy Spirit** indicates that **the Holy Spirit** is the one who guided Paul’s **conscience**. If it would be helpful in your language, you could state this explicitly. Alternate translation: “by the guidance of the Holy Spirit”
9:2	jx3a		rc://*/ta/man/translate/figs-idiom	for me there is great sorrow and unceasing pain in my heart	1	Here, **unceasing pain in my heart** is an idiom that Paul uses to share his emotional distress. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “I am experiencing great and unceasing sorrow”
9:2	jky1		rc://*/ta/man/translate/figs-doublet	great sorrow and unceasing pain	1	These two expressions mean basically the same thing. Paul uses them to emphasize how intense his emotions are. If your language does not use repetition to do this, you could use one phrase and provide emphasis in another way. Alternate translation: “exceedingly great sorrow”
9:3	sju1		rc://*/ta/man/translate/grammar-connect-logic-result	For	1	**For** indicates that what follows this word explains what came before it. **For** here indicates that what follows is the reason why the previous statement is true. Use a natural way in your language for indicating a reason. Alternate translation: “This is true since”
9:3	b1g6		rc://*/ta/man/translate/figs-abstractnouns	myself to be accursed	1	If your language does not use an abstract noun for the idea of **accursed**, you could express the same idea in another way. Alternate translation: “myself to be cursed” or “myself to be an accursed person”
9:3	rh5h		rc://*/ta/man/translate/figs-activepassive	separated} from Christ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God separating me from Christ”
9:3	oma4		rc://*/ta/man/translate/figs-idiom	separated} from Christ	1	Here, **separated from Christ** refers to the idea of Paul losing his salvation, which is impossible. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “eternally kept apart from Christ”
9:3	og9y		rc://*/ta/man/translate/figs-explicit	for the sake of my brothers	1	Here, **for the sake of** implies that Paul is talking about the salvation of his **brothers**. If it would be helpful in your language, you could state this explicitly. Alternate translation: “for the sake of the salvation of my brothers”
9:3	gaim		rc://*/ta/man/translate/figs-gendernotations	my brothers	1	Although the term **brothers** is masculine, Paul is using the word here in a generic sense that includes both men and women. Alternate translation: “my brothers and sisters”
