Reference	ID	Tags	SupportReference	Quote	GLQuote	Occurrence	Note
3:12	lyf2		rc://*/ta/man/translate/figs-activepassive	נִכְתָּ֔ב וְ⁠נֶחְתָּ֖ם בְּ⁠טַבַּ֥עַת הַ⁠מֶּֽלֶךְ	it was written, and it was sealed with the signet ring of the king	1	You can say this with an active form, and you can say who did the action. Alternate translation: “to show that he was sending the letter under the king’s own authority, Haman sealed each copy of the letter with the ring that had the king’s official seal on it,” or “the scribes signed the king’s name at the end of the letters. Then they sealed the letters with wax, and stamped the wax by using the king’s ring”
3:13	hxx6		rc://*/ta/man/translate/figs-activepassive	וְ⁠נִשְׁל֨וֹחַ סְפָרִ֜ים	And letters were sent	1	You can say this with an active form, and you can say who did the action. For example, you can say, “couriers delivered the letters.”
3:13	j34r		rc://*/ta/man/translate/figs-metaphor	בְּ⁠יַ֣ד הָ⁠רָצִים֮	by the hand of runners	1	Here, **hand** could mean two different things: (1) It could literally mean “hand,” meaning that the couriers carried the letters in their hands. Alternate translation: “couriers hand-delivered the documents” (2) “Hand” could also be a metaphor for power, control, or authority, meaning that couriers were the ones who delivered the letters to all the provinces throughout the empire. Alternate translation: “couriers gave the documents directly”
3:13	abn0		rc://*/ta/man/translate/figs-metonymy	אֶל־כָּל־מְדִינ֣וֹת הַ⁠מֶּלֶךְ֒	to all of the provinces of the king	1	Haman did not send the letters to the provinces (the geographical territories) themselves. Rather, he sent them to the officials in every province in the empire. The story is using the word “province” to refer to these officials by something associated with them, the territories they ruled. Your translation should make clear that the letters were sent to people, not places.
3:13	xs6g		rc://*/ta/man/translate/figs-doublet	לְ⁠הַשְׁמִ֡יד לַ⁠הֲרֹ֣ג וּ⁠לְ⁠אַבֵּ֣ד	to annihilate, to slaughter, and to destroy	1	These words mean the same thing. They are used together to emphasize the completeness of the destruction that is envisioned. You could combine them as UST does and say something like “completely destroy.” (A “doublet” can use more than two words.
3:13	abn1		rc://*/ta/man/translate/figs-merism	מִ⁠נַּ֨עַר וְ⁠עַד־זָקֵ֜ן	from young even to old	1	This is a figure of speech that describes all of something by naming two extreme parts of it in order to include everything in between. You could express its meaning as UST does and say something like “every single one of them.” Alternate translation: “including young people and old people”
3:13	abn2			טַ֤ף וְ⁠נָשִׁים֙	children and women	1	Alternate translation: “including the children and the women”
3:13	j35r		rc://*/ta/man/translate/translate-numbers	בְּ⁠י֣וֹם אֶחָ֔ד	in one day	1	Alternate translation: “on a single day”
3:13	abn3		rc://*/ta/man/translate/figs-explicit	בִּ⁠שְׁלוֹשָׁ֥ה עָשָׂ֛ר	on the thirteenth	1	Implicitly, this means “the thirteenth day of the twelfth month of that same year.” If it would be helpful in your language, you could say that explicitly.
3:13	g5br		rc://*/ta/man/translate/translate-ordinal	בִּ⁠שְׁלוֹשָׁ֥ה עָשָׂ֛ר	on the thirteenth	1	Alternate translation: “on day thirteen”
3:13	j36r		rc://*/ta/man/translate/translate-ordinal	לְ⁠חֹ֥דֶשׁ שְׁנֵים־עָשָׂ֖ר	of month 12	1	Alternate translation: “of month twelve”
3:13	i5ur		rc://*/ta/man/translate/translate-hebrewmonths	הוּא־חֹ֣דֶשׁ אֲדָ֑ר	which is the month of Adar	1	This is the name of the twelfth month of the Hebrew calendar. See how you decided in 2:16 and 3:7 to express dates that the story gives according to the Hebrew calendar.
3:13	pbp1			וּ⁠שְׁלָלָ֖⁠ם לָ⁠בֽוֹז	and to plunder their spoils	1	This means that the letters also said that those who killed the Jews could take everything that belonged to them.
3:14	tj7n		rc://*/ta/man/translate/figs-activepassive	הַ⁠כְּתָ֗ב לְ⁠הִנָּ֤תֵֽן דָּת֙ בְּ⁠כָל־מְדִינָ֣ה וּ⁠מְדִינָ֔ה	the writing, to be given as a law in every province by province	1	You can say this with an active form. For example, you can say, “The officials in every province presented a copy of the letter as the law.”
3:14	vga2		rc://*/ta/man/translate/figs-idiom	בְּ⁠כָל־מְדִינָ֣ה וּ⁠מְדִינָ֔ה	in every province by province	1	This expression means each and every province. See how you translated the term “province” in 1:1.
3:14	l9w7		rc://*/ta/man/translate/figs-activepassive	הַ⁠כְּתָ֗ב & גָּל֖וּי לְ⁠כָל־הָֽ⁠עַמִּ֑ים	the writing, & was uncovered for all the peoples	1	You can say this with an active form, and you can say who did the action. Alternate translation: “the letter told the officials to post copies where everyone could see them” or “the king commanded the officials to display copies of these letters where all the people could see them”
3:14	f6dc			לִ⁠הְי֥וֹת עֲתִדִ֖ים לַ⁠יּ֥וֹם הַ⁠זֶּֽה	to be ready for this day	1	Alternate translations: “so that people would be ready to do on that day what the king had written in the letter” or “so that they would get ready to do what the letter said to do when the day came”
3:15	abn4			הָֽ⁠רָצִ֞ים יָצְא֤וּ דְחוּפִים֙ בִּ⁠דְבַ֣ר הַ⁠מֶּ֔לֶךְ	The runners went out, hurrying by decree of the king	1	This means that the king had commanded the couriers to deliver the letters as quickly as possible.
3:15	abn5		rc://*/ta/man/translate/figs-explicit	הָֽ⁠רָצִ֞ים יָצְא֤וּ דְחוּפִים֙ בִּ⁠דְבַ֣ר הַ⁠מֶּ֔לֶךְ	The runners went out, hurrying by decree of the king	1	You can state explicitly where the couriers brought the letters. Alternate translation: “as the king had commanded, couriers rushed the letters to every province in the empire” or “then, according to what the king commanded, men riding horses took these letters quickly to every province in the empire”
3:15	i12c		rc://*/ta/man/translate/figs-activepassive	וְ⁠הַ⁠דָּ֥ת נִתְּנָ֖ה	and the law was given	1	You can say this with an active form, and you can say who did the action. For example, you can say, “People read the letter out loud”
3:15	nlk8		rc://*/ta/man/translate/translate-unknown	בְּ⁠שׁוּשַׁ֣ן הַ⁠בִּירָ֑ה	in Susa the citadel	1	Here this likely means in the “capital city of Susa.”
3:15	abn6		rc://*/ta/man/translate/figs-synecdoche	יָשְׁב֣וּ לִ⁠שְׁתּ֔וֹת	sat down to drink	1	(1) This could mean that Ahasuerus and Haman had more than just a drink together. This could be a figure of speech in which a part of something is used to mean the whole thing. They may have celebrated with an entire banquet that is being described here by reference to one part of it, the drinks. Alternate translation: “had a celebration feast together” (2) Another possibility is that this is describing a toast that Ahasuerus and Haman shared to celebrate their plan. “Sat down” would simply be describing how the men would have reclined at a table to drink. Alternate translation: “had a celebration toast”
3:15	wm4u		rc://*/ta/man/translate/figs-explicit	נָבֽוֹכָה	was in confusion	1	The implication is that the people in Susa were very upset about what was going to happen and they did not know what to do about it. If it would be helpful in your language, you could say that explicitly.
3:15	wbgv		rc://*/ta/man/translate/grammar-connect-logic-contrast	וְ⁠הָ⁠עִ֥יר	but the city of	1	The author wants us to see the contrast between the king and Haman sitting down to relax and drink and the people in the city agitated and in an uproar over what the king and Haman had proclaimed. Use a connecting word or other way that your language uses to show a contrast.
3:15	abn7		rc://*/ta/man/translate/figs-metonymy	וְ⁠הָ⁠עִ֥יר שׁוּשָׁ֖ן	but the city of Susa	1	This does not mean the city itself, but the people who live there. This is a figure of speech in which something is called not by its own name, but by the name of something closely associated with it. So this means “everyone who lived in Susa” or the people in Susa
3:15	abn8		rc://*/ta/man/translate/figs-abstractnouns	נָבֽוֹכָה	was in confusion	1	You can translate the abstract noun **confusion** with a verbal phrase such as “was very confused.”
4:intro	z7u2					0	# Esther 4 General Notes\n\n## Religious and Cultural Concepts in This Chapter\n\n### Mordecai warns Esther to act\n\nMordecai tells Esther she must beg the king for the Jews’ lives even if she risks her own death.\n\n## Translation Issues in This Chapter\n\n### Implicit information\n\nThere is implicit information that translators may not understand. The sentence, “Who knows whether you have come to this royal position for such a time as this?” means “maybe God made you the queen so you could save the Jews.” (See: [[rc://*/ta/man/translate/figs-explicit]])
4:1	j37r		rc://*/ta/man/translate/writing-participants	וּ⁠מָרְדֳּכַ֗י יָדַע֙	Now when Mordecai knew about	1	Here the story re-introduces Mordecai as the main character in focus. Alternate translation: “when Mordecai found out”
4:1	nya6			כָּל־אֲשֶׁ֣ר נַעֲשָׂ֔ה	all that had been done	1	Alternate translation: “about Haman’s plan to kill all the Jews” or “about those letters”
4:1	vgy8		rc://*/ta/man/translate/translate-symaction	וַ⁠יִּקְרַ֤ע מָרְדֳּכַי֙ אֶת־בְּגָדָ֔י⁠ו וַ⁠יִּלְבַּ֥שׁ שַׂ֖ק וָ⁠אֵ֑פֶר	Mordecai tore his garments and put on sackcloth and ashes	1	These actions demonstrate extreme sadness.
4:1	abn9		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּקְרַ֤ע מָרְדֳּכַי֙ אֶת־בְּגָדָ֔י⁠ו וַ⁠יִּלְבַּ֥שׁ שַׂ֖ק וָ⁠אֵ֑פֶר	Mordecai tore his garments and put on sackcloth and ashes	1	You can explain why Mordecai did this. Alternate translation: “he was so anguished that he tore his clothes and put on rough sackcloth and threw ashes over himself”
4:1	abo0		rc://*/ta/man/translate/figs-explicit	וַ⁠יֵּצֵא֙ בְּ⁠ת֣וֹךְ הָ⁠עִ֔יר	And he went out into the midst of the city	1	The next verse shows that Mordecai was heading towards the king’s palace. You could say that explicitly here. Mordecai might have wanted to call attention to the danger that the Jews were in by going to a public location where people were used to seeing him. Or he might have wanted to contact Esther and ask her to help with the trouble. Or he might have wanted both. Alternate translation: “he started walking towards the city center, towards the king’s palace”
4:1	abo1		rc://*/ta/man/translate/figs-doublet	וַ⁠יִּזְעַ֛ק זְעָקָ֥ה גְדֹלָ֖ה וּ⁠מָרָֽה	and cried out a great and bitter outcry	1	**Great** and **bitter** are two words that refer to the same thing and that work together. They indicate that Mordecai’s cry was so loud because it was so anguished. Alternate translation: “cried out in anguish”
4:2	abo2			וַ⁠יָּב֕וֹא	And he came	1	**He** means Mordecai. Alternate translation: “Mordecai came”
4:2	j38r		rc://*/ta/man/translate/figs-metonymy	עַ֖ד לִ⁠פְנֵ֣י שַֽׁעַר־הַ⁠מֶּ֑לֶךְ	only as far as before the face of the gate of the king	1	Here, **face** represents the front of an object. The phrase means that Mordecai could not come inside the gate to the king’s palace, but had to wait just outside of it.
4:2	abo3			שַֽׁעַר־הַ⁠מֶּ֑לֶךְ	the gate of the king	1	See how you translated this in [2:19](../02/19.md). Alternate translation: “the gate to the king’s palace”
